,cluster_id,no of V,no of E,width,len,inputs,outputs,fund_in,fund_out
250,0x6f0ee55d3b89fd89fd54cc1a69b0e2d4a6c10b905847b3e900189bad1d24c27a,6,7,4,4,['0x01ac7edf310dccf8abd94536bbb24f1bc4eb8bac'],['0x1947ebc81212ad87adb2c25d65d0dacd44a7ee52'],55.0,54.0
251,0x0286b1ba2f2d0979327d78493d67f1b8ef6d8f8673ab6bc4f8ad2e244c4cfc5e,2,1,1,1,['0xa94f2cad6b65f99be807169eeaba84d84f6b1380'],['0x8bfff73136f5a66c94c04ba5b3abfee62291c581'],2.854958707414282,2.854958707414282
252,0x2879ed7b5a644066f040a90b5a77a6b5fde6268c62a02e029aba94e92340a9f6,5,4,2,3,"['0x1df638ff97a1ce7ea5d439560f2bd3dea7be04aa', '0x61b81e7d506be3b2d0007c5319a6ee28003f5e95']",['0x96a0d255c033caf94ee18e034f5c27eec319598d'],246.024930867119,199.64810470245612
253,0x3511ae380da50c5e86b40efa74b861fe418907b0ee277dce1567b4e69614e5b2,2,1,1,1,['0x89c495d94664cd5d05b1d17a7c777ada2e1983b3'],['0x6d27c480789b7bd8236d87f225d4e1b9326d4da4'],2.2542314139691078,2.2542314139691078
254,0xf5cfcfe3b8c921aafcc055b0a3c11f7b9cf483d110ffb21f5bd0efbf3eb138a7,13,13,3,11,['0xdf7e9c29de739cf2ea99fa18d529841a1412c11c'],['0xff12ce1162cc62ac64b9db574e14416eaed7061f'],15.547512534975588,17.44640156566565
255,0x5084835815797a2009e98f8d4290e0ab0de69576c2cd97e88848c3fa0eff895e,24,26,10,12,"['0x87d7808ce37bc36f5393a13e7b6996a59dc46c79', '0x8d117112ba41f0526a21025a0d838075eaa147f8', '0x1149005bdf0f1d5690dc2f396f57d1cc15e22562', '0x5417a7dc326af5bfb176f7487971e994acbea6cf', '0x9b4a8fd63c7122c7927673aeb5657e3f13d39211', '0xb56100d92d50bb458e3606277633839b59db7465', '0x40724eb603eeec35f61293a87f6cc6bd64c861df', '0x09e26f50530b871d19e8df9ebc8820daab1e991c', '0xf7203b9b33a8a51553b61fed451b734cb720b2e2']","['0x87d7808ce37bc36f5393a13e7b6996a59dc46c79', '0x570c44d028b1f8edb5d21643fbfc34f1e0e51f79', '0xcf7347df296c7caa5fd848679125914dea998b44', '0xe1ecea7065c16822cb7cbaee653073a343a1c912', '0xe1743ea3f73f7f799bad77a9ab7624670b50bc89', '0x40724eb603eeec35f61293a87f6cc6bd64c861df', '0x09e26f50530b871d19e8df9ebc8820daab1e991c', '0xadbecc666c00a328b0ee07082695683ac7f9ea9e', '0xf7203b9b33a8a51553b61fed451b734cb720b2e2']",17.660595410904,17.365115600048558
256,0x6485dfdca1b5199d172befa343361a57a9c21e72490501b11b67934146ea5fe5,3,2,1,2,['0xc7837435404afc075447d1f5a74f7f00e87143aa'],['0x8fbf71e0f2ee2bee12283940524df75d1fe116de'],1.9578,2.083
257,0x84a27a1c2c818b27b931543594e9ea1f50fdc0980ed6679ab45b2eaf38816eb6,4,3,3,1,['0xfade7d7fc67533466c74f22f36dca7642caa65a0'],"['0xad7791ac9f218e369ab831356c1977ce05a9c4a1', '0xa9732a0879b56a16a7ab4586a8804565bd9b8cc8', '0x38646d6e077020d17a4ad5676815aea0f7dcb910']",315.0,315.0
258,0x234a6a218c988fb5cc2f214c0de348f223b2173bf5bb5c10e5098cff192c85cf,3,2,1,2,['0x683090e3d0d49317280abadc7834fd336d8fdf11'],['0x5ef12cfd3aad0c5a96f69ae4b246323390b8b7d1'],1.1010592018175236,1.0390434220598805
259,0x246a6b7099fa19f0aab7d30fe12189539adf09570b54a6b21c8e6dcea6c68598,8,7,1,7,['0x83d98b6d670e19211bc847065ed3281936653069'],['0xfa5a264664ee95ff43ddb1673def5d4fddfbd301'],12.466351136967095,21.295410027741564
260,0xf4efa0be747e86eef393d3e6648054c74bbb6adfe815ed681511fb7596dfea35,18,17,1,17,['0x9a99a7c57968e633d37d07cfa8398637cd259ec9'],['0x0ce7cd61878a3c327dddca8f2a1e7ccfd97fe618'],18.0,10.541064925700327
261,0x912b786e9675e94b7a748aa1eb8312e1a3e7333f752d7d3d633c2e36d0f5a657,2,1,1,1,['0x3bea2447a9ab245c3a13d524028c04d39a5a6854'],['0x67d14d318d393cc97507c2ef3703931188d0e97e'],1.6175836959715746,1.6175836959715746
262,0x5eca9b0f5f69bbd01922089c5561bdad9cd29d8cfd4afc9b3ff6975972cb8a6c,3,2,1,2,['0x26de4a3869686316bab9a4229098b16e59c55a87'],['0x0785c74933e6c3c87964ade36076045a1c47e8de'],0.4225,0.4212
263,0xd90c2768ee9d62c7da85b737e67928ac58bf933426556fec895890d326581b81,16,15,2,14,"['0x248a8cdb38fefd46402addc338b8c1dd4038998d', '0x48c4cf1aa93b8710ed7a1f0f8dc738c87897f4ca']",['0x6e351b81362c2defd68a925043d92ad733a18313'],31.665,29.57
264,0x044c59af12b4ad51c57388f2728ed4de685727b0630ea1f105a5244b564783cd,2,1,1,1,['0x05b4cd4b2ab134483e5025a918a5e06ff550e0d3'],['0x4550bd9e347499887d02eeefb322be940a9938a4'],1.302488976254858,1.302488976254858
265,0xce3482e7e392f4b6f7014e519f139489390cb4154ad31b3eb993176a91b1d968,20,19,1,19,['0x042f3e24120178b31c1cbd4dd131b36e091ebaa7'],['0xb9fa1384c91beb5797ce053ec407fec38a9e72a6'],34.668344806771444,27.85630308123685
266,0x7c37bf55f94f2b231b07495cb12254b15293156030f73b207a1648e42ba2ec50,10,9,1,9,['0x39ba11979f653c77eadde485d21253c69fb3fc6a'],['0x00c63acae3769db786dc31d00ea633570dc7c7bd'],54.16189989586257,151.29124081023684
267,0x4c302029d45adc0909ee3fede03c80e575b1e38b23f9cda776903e7e94e415cb,2,1,1,1,['0x7eb5f28d7926297c6d9ae93f2dc8f7c6f73cd02b'],['0xc1fb30dc2eccfe0145f2617720e13576f6c8f805'],2.4767065922079836,2.4767065922079836
268,0xd933a1e987b9919b4db287862797835aee4cc85d3686a8f7f27091c2fafbbd00,7,6,1,6,['0xdd5da53905155c67189d463c9e7b7f2d19e57572'],['0x7ac0391c7b3ce417d35ea86c6d4004766025cd22'],62.93772068338267,61.32493598205379
269,0x6933c0e592241cf2356b8ed6515c1817d40c4af229373fe6b5b25fca335d35d0,3,2,1,2,['0x0eab4b08ee34c42fc8dcd309603bd70d7d3d33cf'],['0x460a61b2d091530859484404dd675bbbb4841a7f'],8.069521450494685,7.7217625235751415
270,0xe48b61e3ff44a13294c10117ed884eb84917e2913824809dccf40c8953af31b6,2,1,1,1,['0x9daea5bbc11f363bb4934094110ff0a41c2d1052'],['0xa6b5f09891ed8048a0bc7e225df2bdcd13de2e73'],2.929631315964136,2.929631315964136
271,0x74353b70c95dfd261ca6f2e6574891ac7bc11920e23f8d8841d7cdd5c6d9b0d5,9,10,3,8,['0x57fe8bc053fbe2a3fa7473e1e368fcf3aa6dc038'],['0xc7d35f580c29ee2a73275ac4aaf892a318da4b62'],4.829704033050034,2.0
272,0xef4ef9ffb7fd71eab5f79a501c8c4f2ac012d22dc2264e91e66aba2c190a2c53,41,40,1,40,['0xb5201cf9bccbbf7dd9752ca5bb39934e94c2c93f'],['0xa33b0955e88b9b2c7c67ff3701edb079c9c5c772'],16.183754651974592,25.977567263612798
273,0x5092bdaff560e1f25a7725c939aae83948865750f81b659a0b40c4ade142ccfe,14,14,3,12,['0x836d6844a8b5d59ab0a06c9b8b26f406702a8b9a'],['0x933dc8df354bd324610e6759e903ba2ccfbc3f77'],3.301203340577021,3.0477665518100103
274,0x090787dde74bc045cb1ac587ac23ed45747ae00f28213920c0f3f1f11fab7b91,4,3,1,3,['0xe66b7a611c41326ac7009b94fff78d4437ffa4f1'],['0xafff7d35de0e540ac46b86f29a68b7b9b8e8c0f7'],4.105390682783161,3.84642599524792
275,0x1a17512167812080bfed10fe760f0f5b7c2e760e38afaeaa4601048e0ece7045,2,2,2,1,['0x64cf3c97db455f5cae99f68d0c8a442b50db2b09'],['0x8c41704c37b0c0eff7d42b8acce775a964778aa7'],8.0,6.0
276,0x46cfc5306e57ee6477f79058a7dfe6a1e3ff9cfe3ea676ba68e5ab269b6ae779,12,11,2,9,"['0xb7d9e626f518ba0249b053277be13316805dac58', '0x66915161d52fbc2aeed7d0ca3ceaefe8f0ab244a']","['0x4ca61b08d99fdc79deac1fb983e4921f3c3312d9', '0x814dabd3202b572ff2dd96822f39c02988037ae0']",35.34669459031835,33.46048331154964
277,0x1e77a8bcdc7c03ef8172d00a2c19c8e6877a7f989151a946139c5516980534a8,44,46,7,37,"['0x90d28131b46313bf597f22493c91fc302b53b0ba', '0xa7295f8153967b87ecd17c38ed362302336ea00b', '0x700a26b82d2bedb8a761f4cc1e2dc858c1f4232c']","['0x0ea2593c6aa495002f67f002a1763bad6b80c2e3', '0x908182a23eb8cff7e0d618c170dd760bf1d56d58', '0xd9ffb2a249f6c914f90cac8b4686955506dcecd6']",8.617663721308455,9.08896036961414
278,0x2127c093030ba5ff259a370385ca18b29080ca7521a423baff7ab22d3e2a8a05,2,2,2,1,['0x0b0de326a35937eaa5e67605a4c4cd270daab02b'],['0x4c91912cc9e966957359f7f33c57caa655133eeb'],4.302177764691799,2.0
279,0x2afab06d4ef12def2dc8cc3a8ce0134f94dff60c157bdf8b7344bc5c5fb67df7,20,33,11,7,"['0xbf600589f1751657ae364b69de5c810f2cc4b5b6', '0x85f77baf1a354fdf0f8c5f3a6e788d750cdfc5d3', '0x9ed8d534967ee06149f8730d7e53c9086042bfb0', '0x62132ab85f79ef82981283d42d417c44ac1fe414', '0x89fc672a654371f1fc180490b175904a850c05af', '0x241b3746151804c5f855b672810e07f9dcc7048b', '0x268985abbe14efaa5fa6700dbb6d3bafa809881e', '0x1fcdf3a34aa1d16e32659f009ae47f0c9388580c', '0xa50b80dfe8fc13d5d996c89534a14fb1371ca3bb', '0xa0664f5b5735c019805ce9c8e2bc4a967b5ec70b']","['0xef5f74b56333a9644502293cc9131f9fe68c3ae8', '0xe4348866b549f15748894b9297bc34b4d6acb460', '0x99b0b6089bba2c3e2dc7fedccc4e6aada9fe160a', '0x89fc672a654371f1fc180490b175904a850c05af', '0xc336e2d25ff0d85c82791c4c9f7913d3dce6424e', '0x241b3746151804c5f855b672810e07f9dcc7048b', '0x1fcdf3a34aa1d16e32659f009ae47f0c9388580c', '0x22eba8aac1212a70caa6b9aa3575921501818cb3', '0xa0664f5b5735c019805ce9c8e2bc4a967b5ec70b']",47.902187830192766,52.89647749392785
280,0x4bfa767f98484d30599a4a7b6842b1c1612e2bb58351368b24ecbc21c164e2a6,2,1,1,1,['0x3614486eea02fb8e429643b8446eca82adae1f48'],['0x34889b5a52203a0bcd6a8e553da664bd37786c5c'],11.020157530724273,11.020157530724273
281,0x8be88b8930fa19ca595242c73971c1ea2a7315594b1cb9fd5b0bfb4cda72cbcc,2,1,1,1,['0x0311399b167c50074603bc6470c0b1ff5dbf0f92'],['0x4a65b1177debd0754813e4b3e66aef02c8c16663'],2.4890704220618303,2.4890704220618303
282,0x0266d4efa96fe2c52d19db0c40779c2faa7c6ca25f360d8549ab8126ec90e0b3,5,4,1,4,['0xf92f541ad76e0fa562c3bab39f4339a3d7c8dd32'],['0xca2b9656cb1859170fc943f9ef565faa44f0c511'],2.7586069239906665,3.6301254888655867
283,0x36af1eac137bef3ec51dfee6d30b8b3f048654eb8023d3878901fce8140412b7,4,3,1,3,['0xd9721399d06cf316caddf5c43b9eeed0877bcf2f'],['0x340b0dbe8b88b3dc5cd6bfa52afbc6f85fef6341'],2.998236758975707,2.8586704039039827
284,0x1a83a0631f3e9cb3570b47cad31d4070b87fd7078c4757c0fb7a746950e30735,2,1,1,1,['0x611cd395b34866fc5d77fc9a6551b52715dcd963'],['0x792838ed86d040f60137423a7d7aceb0eddc0610'],1.5803888396559378,1.5803888396559378
285,0x9300e0f775dc0594861aa011e38febd305f2f03330c1460b9d23b11da3a4204f,6,5,1,5,['0xb7642606e1e9439fcc477ca6fd3269ac4f24ff0c'],['0xed1a5919ec707481f0dd4840b83436e478d85e38'],1.9225221862212318,2.3360619595273118
286,0x500aaad92dfd661c47e592540d6c1c8dd79a86c9b82859b69842511e6b94b74d,4,3,1,3,['0x149bcd6596c5c2d2ac2e0d907d190b32e35f4bf0'],['0xaccafc63efec196f47f5286c8ea3f196d7c15bfb'],0.55,0.55
287,0x7ec007ff4229f4e965a840b4f3fece5d2fa35f1cea8a58fff8a72790c2d1f55a,5,4,1,4,['0x6ea3130cab27621845a5d3f06b18b7ce65d28b17'],['0xa969c6fd044f672d93f2b1a0e6c04b095e10c046'],1.270685073745432,1.6018716903784846
288,0x06147306473e5bf9ca7fb5313af22f00cba9839d944d3a6d4e7b93d49211f21a,6,5,1,5,['0x3fde21d0b89650657601abfb6085c4b03316daa8'],['0xce0b2fea55dd9ae13d1d20c7b128d5b3e237a7d1'],55.0,57.0
289,0x819c84d621492926178a33560de6d06bdbe88fd6d1229db03cc570cb38a9947d,5,4,3,2,"['0x2914401d7c86a28cd38b52006648fe6574f47232', '0xf5fd788a3636bedbdaed41a131cc2f8991c0dbfa']","['0x004473493bf8c92410155df1631b1f3fec7f0d60', '0x5a6e74758c6e2d6440d76dbeb718bb01c7059309']",1.8743125679406325,1.624323704577415
290,0x6d458a56df9ca1b9b7b704fd829dcbfe4dbc648e7ca3bd742d517457a7324afe,4,3,2,2,['0xbdade6246bdeda72680ab3a3db27e22908c423f7'],"['0xd638a52f51716c1714f39901e84ffe3aedb06fe5', '0x49d6e42cc726f1e5b57d288fc378ffa602ee6fa4']",48.28624036408029,56.50443690766805
291,0xbe8223bf72798ebffb674703d6ab24eba69e53eba5dcbf1d941d2c8a9fe9003d,9,8,1,8,['0xf459cfc06b87d859868ebb54196250bf63101443'],['0x2c9224e19d0a9b6c326f7a042b3cbf0914ec1502'],123.14109871139617,127.32711924747147
292,0xab5e8b231beba49ac9aa017a63b63a5bac034df5f6e328e45c4fb2e688ff44ce,3,2,1,2,['0xaf7c3a0c3e18a5e1bce384928b04ae50b2d33f75'],['0xd3401c09faa21c83b635f1437525226d7beb121f'],189.84823450756335,175.813571339797
293,0x8f260213472ebd62ef0b6e91e444bebf7347f21cadb4624bab7a59d4cf60539b,12,11,1,11,['0x81651be33754ca55ca112ac13b90b9d638eb364b'],['0x9a8490dde796cb44efd3d8d34155d0c2370de893'],8.011216107060608,8.191899077833364
294,0xa561c88aba9c5453d7e8db9e1304157fdada5636757d5c0710fd082d730ceaec,5,4,1,4,['0x5acd28d28b402c8961c5318073625c8b71de266c'],['0xaa4402c82f1f3627084282fca4195741d5333d90'],3.680387626085359,3.7631816114759906
295,0x37e6c45139d58ec8f313d2269af7d33a3ca2b1dc4f85acb0b003fa25246c850f,2,1,1,1,['0xe82379d2aa571d188094cf590f554019e8efe496'],['0x4de7222d3ea64ca57c9299147af501a1ca2b8c41'],2.0134773589409467,2.0134773589409467
296,0x046170784e09657e18ce6179395a78ecf9d0d9ab0a6cf5c032e7bdee0cae367b,2,1,1,1,['0xd4076de8101fc2ccfd80eb091f5b5a36fd59ba76'],['0x32184eddbba9ac3c8d4cd0b560233cd76ba9e23a'],23.678737378750615,23.678737378750615
297,0x8f4e7e3aac8d63810ef82687b5d477fb32c97fe454de687ea7cce5e27f3e4d51,2,1,1,1,['0xefe7e1c2c7279712344c4c9c18d51473d07324f9'],['0x6cfc61ef5e32e9e6cef9be66dbfb20e2a0459b91'],1.4183292934650427,1.4183292934650427
298,0xfd0d68e3aadf4109d018c0969fdec0bc796911665c17b7adc28975a8ffad73f4,11,10,1,10,['0x42358f60f71b3ceedb7f6d4b72c0b3fee2853761'],['0xe16812a1d5812993d27f1735b2c58452ea07febc'],86.4438281680106,94.4303938529157
299,0x85fe3177cfa1c8986f92aaee5eff96e4e4f8ffef70757163060ea6dfa7b2708f,9,8,1,8,['0x1865c30710bbe1a3d3ab9140dbffa86c1bb3f96e'],['0xb7ea804e8a77fcb57349169293f502c62edc1bb8'],32.21,24.6
300,0x0e34680448b446b86abefc620769279b9bb35679f34a54e0c1643f0ebfeb47ab,2,1,1,1,['0x34487e5775719ffd685580d8d6ef1c15ae0551f2'],['0x7f66d0cb1a7e24064aca583d879abef427de6d8a'],6.0,6.0
301,0x0e7203f3c79062f506dafde19ccfaf28760e693cb85bd31f3cfcf029a01d891e,11,19,3,10,['0x31979667e00d66774d3de90ff2a70bfbac2b09fa'],['0x8e726a81016e2bd93517582d5d08ccd578fdbc24'],9.948182769999999,5.0
302,0xf85ca1b5945eefdb46e5968f3c9a5c228acd0b1f305f0e44d11070cd6441b92f,2,1,1,1,['0x9cecde759f7cea942662053f0761c0d4934acb43'],['0x5f013b534cf93dcf783e2fdf60e54fb457ec82cc'],0.37,0.37
303,0xebd6e60415dbdd805e70af4126b07fe59b824168f9be9b822160ae26e2d927fd,7,6,1,6,['0x71a3f96e8e8bf0fccaab09c5f83bd5b2612f46a6'],['0xd837391d9f17860d65351dec14917f29f2bbe8ac'],400.0,310.0
304,0x42f8490f2f4eda2a9ae1d9b5de9e85aaaf7c0e2bbd4f4056502ef2e50766df6b,3,2,1,2,['0x751676c26670ff59377c4af90228999a588c3e34'],['0x578f4c79bec8a38449456a6056d63eb7484489bc'],54.52289625948224,54.950022127525486
305,0x90ef05b6ec34615b1dd0b37c56a1bde399e9c24535cc2c2e7815292a575c7926,2,1,1,1,['0xe408ef5c69fb1d0ed2bb674037a9515237db3ee0'],['0x395c9651da17cc631639e1b7768cb35a828037e8'],1.278365927315044,1.278365927315044
306,0x363e691f3f698e18a92fccb50da2c939034de884b7d1bdfa8b139d9056a11aa5,7,7,3,5,['0xfedd0e108ddfffbd12485f6a5f41e6f662d09073'],['0xd2b47cd726419833e7d665979bb1bc2e7fd4034f'],5.32803683086886,4.541274853488621
307,0x7dbb0f6f6294d4aeef75f904f22460daa30194e695f9dbf12ba3c8a06ff4e5f6,2,1,1,1,['0xdddd4a4b764fad25d87c2c326a730c52c55b6fd3'],['0xc620d62f9cad6dd74525c43ce19fb74077c03da0'],21.166337940303137,21.166337940303137
308,0x5ff89a07b99897bc7cf405fced774fe9fd3d970a9ad9a81451dd7dea192759d6,13,14,3,9,"['0x706d6640cd2b73598b06f4e87f90971b738e8e04', '0xdc387442f7e108ab74883d59cb530bd7b6f53632']","['0x04afecad4b5d4f85025ed4e4e32ac8823efb22d2', '0x4a3587601b71e31ff582214e0e5b1cb553e69ffd']",157.0,178.0
309,0x807f909581cdb1589fd360aab7363ee7f0ab9872620ff586b1af7db395af651c,2,1,1,1,['0xd42a9393a362ad35c3c20db7484e5192c159d113'],['0x2c2928a0aa0c2527d5ec74919f9d191bbcdf8b2e'],1.3250087450577173,1.3250087450577173
310,0x50630ad42ce3f9e8a9fa8675123a10ad07250a70c40ae9516c1c776eab5461ad,2,1,1,1,['0x4f4b345e5411220bc61e8a9f22d68944387957e4'],['0x5053d44851d754ac30d0282f56e2fadb2bc7ad48'],65.0,65.0
311,0x38190e9fb0bc1c2878b3ef838cba6f4dbf15d327ab6338969d0766871aa47020,2,1,1,1,['0x39e017cac2a08a40629ecdeecebd87a2f33ddbd0'],['0x3e0f985b2d343abb9e2ab53b5a38a9006ab7f481'],3.0,3.0
312,0xa76e16f0b2c833239c17b7309142cdcd591149dee77142d7e5b33169112f7692,6,5,1,5,['0x7f0fc4066ae14ae2decea4299bbb538141f3b07f'],['0xe31f132ca47e4b0816a884a4e5057b57fd1353ae'],12.880761239042128,12.851501829818174
313,0xef0e271d90e8c66bbbcc9982c8394f0ea6957dae7c90d860269643a43b80738d,16,16,3,14,['0x2c5ba746dced06aa9dcff448b691b55bc8574d7d'],['0x56ba0fa3f64652b6a16f5a74652ca2ce008ae5fa'],11.0,24.0
314,0xc8d5e728c4fa2aae9ada728ee8932bfbf6f527405956c9d6d911b6192a50ff6a,2,1,1,1,['0xfaffadbc7f8abde3a80b9d4294a15a7e1086bb3d'],['0xf0f8ab46ddb88799b1c612cbaf714b8b89756309'],3.506712799949476,3.506712799949476
315,0x449699faf3a89c8ba14a8b00b676bc5e9a40835971e2088af3fb8c2541230df8,6,5,1,5,['0x3f08826c8f97839d931605f829572e6243df2b3d'],['0x63dddc21fc7e1acd4f5130aa154d33e082cc0fda'],3.616679297245397,2.238091161799011
316,0xe15d38831287c096fd3b2fd14b0910f796b6c15f26414ceece1877ded5e8e46f,22,21,1,21,['0xcd06f92bdcd334d5441db4ebb426d2ebfff6adee'],['0x31946b3b9cac2fa614523ef3b8648351b870a369'],18.252312576632058,22.781711548172158
317,0x417975d2895377c15633ad22397ec46569b1392a20000b46e078d576a3ff3864,3,2,2,1,"['0x6b3202e41bc4d4fd0bcdd87753e47a4b54c32e7e', '0x3cffa2d9d692e033e172aa3aa662dfc861d69a64']","['0x6b3202e41bc4d4fd0bcdd87753e47a4b54c32e7e', '0xb8b0e98c791e184b5a82402cde7760754e515d1e']",9.998307116957292,2.0
318,0x10cc47aaa7c24acc3d8cbeccac625e789920f6ea76904a19914ca9e6f70f234a,15,14,1,14,['0xd22f4625fefeca15bdff2a09266049ab7b9658fe'],['0xb23d5531d76cbaa4f3d8d11bed65aea8618991b9'],2.3374254503370717,2.793141
319,0x9bd8c4cacf3584819693dcbee99b84f4f04ce1861b6789204cefd6d124280302,13,12,1,12,['0x71a649ce49f633a48ed4f92b012e2d13377d1902'],['0x5b74eae2eef0b16460c3ea478c775e99e47aaeb5'],1.3108305064198194,1.514302907389837
320,0x54863f8a14916e48baa03d34643eddcdbcc276341066427faf91e3f9fd35888e,2,1,1,1,['0xfed5d6192c8aca4a62109591452b6292df1c36cc'],['0x54d26c78969efbfa9c8e06092468fa3d5cf9adc6'],4.582500774441623,4.582500774441623
321,0x120f00ad5cbad37d83a5833748f1871ce12972479ccaec48c5a62f0d4bdd547f,37,40,3,33,"['0x520b5aef963fd22ff4947122cd170e96d5c722e6', '0x3af69016b46838a6871f70fc56f8767a86ef6026', '0x6972fb04e7eb118bd87a416a05f5f2633349de9a']","['0x3af69016b46838a6871f70fc56f8767a86ef6026', '0xb4ce4ef97e94e6a96d09476c7b2ac7ac5041eddd']",814.151309285487,835.0
322,0xf81c1b40cfbaa42f9f64327d17410d1657219e756af64a60be8726eb42e5bb0d,3,5,3,2,['0x311c90ae838e92794c3c631b430f9adbc199960d'],['0x485fe75e4a65d31c39a1a8bab8372cfadcab18f0'],4.465623926881207,216.85842084947606
323,0xe4b6c2e9bd8e8f27f124ddd6dbc7f8d31c032304c6084e2fe0062b2a660bd1ff,3,2,1,2,['0xf2bf3247d2d4d72a4c28b13f1713be7ed90acd39'],['0x725bbce7a76061df273bfe6336e3708db0226865'],2.400640165874222,3.1742946512064227
324,0x528adf5de1dc50621d734578bb1936dd0115d71439a997321b0a30e8f6b9ee0c,10,9,1,9,['0x5cce889ad7432aa203b2c6f87136884d50cdb0f0'],['0x6542772cb4f3a93c0b4186eb5080aeea6f817421'],699.0677713129297,661.8925356270156
325,0x41a5ce3e957694ebd9cccd7851f3b690d98f1cb4b8bc7aeffdef0e2e3c32e29f,3,3,2,2,['0xdb46a161029b1ce6c26bc0843c657fbf967c8a3a'],['0xc247a3c2adea0e1be54fc734af716ec41e87c82d'],2.2,1.93
326,0xb3e649ebc910a9ef2fe39aebe935316c1fbb70f9a0c1db874845c52694fc46e0,2,1,1,1,['0x10408af249aced8b7cc45f76fb6cb67cf4e0028e'],['0x25fa59e5ce910d92c283295e589493c42f5d0e84'],5.0,5.0
327,0xa13d77f5134eb1093f8716fa648e9748076baaf34aee6bb66e791cc5e0959070,4,5,3,2,['0x5c55e95d7c152ba2a546e6a9587d8b09955c5762'],['0x07aa5247507af351a7524f716b979035ac04c9a7'],7.759142873606204,2.816551675683589
328,0x20c98945c47adb5bfe97969a8dc9a7b9f5737c8821793c9b012f32f18ca370d6,2,1,1,1,['0x61eb57d37c060e87d8835866551efa7f165dd0ee'],['0x7879026f4b2ce341bf9092321279d5deaf149431'],5.537286523565642,5.537286523565642
329,0xdfe6577a6012cfa69b1a3b3c00b75da06d027ad5e34d81da434b46789e20e2a0,3,2,1,2,['0xd3f5d48e664a7ba26eba45ef85ee113b2578b7b9'],['0x201d821269bcdfeae85fba90cc17178f219096f3'],18.284859347028124,18.463863351933266
330,0x12ac24f30923a0c381255594d0746173358f8b2dedfc0753b2ba7e3b0d4b9625,6,5,1,5,['0xf592d64af0d3fde48c430b910e25e657cbc7e489'],['0xfc149721f27c7c1eb0a11b284296041dde5eeadb'],3.7850383264078187,3.2641558125414893
331,0xa3b335917ef18acc3826ec8c38c28e0b09e165c8800fac9b85fe55ec4ddecdb6,20,19,1,19,['0x8009b1f7c8675b4005addbdcc211b670a12b5003'],['0xcd6ec9ae6150a6eab2eac64822988d1eaac3c8da'],21.63110416106869,25.57430636221057
332,0xe80a0a22d330558ace35f347473005680b266ec4d4632becb616ab1494e3700a,5,4,1,4,['0xa34f316fa4b959f2dc68129ea09fc14609e3b768'],['0xcfbc10c1d0d4429bad57d8fd99e09e8f44829c87'],16.23592258594926,24.844700765494196
333,0x3bd3b937ea4278522d85056237c611d2d99905eb2194188116e2f0b289f9cf93,21,20,1,20,['0xd1bf8c69b141212d16467dfb9d2f408ad381a05b'],['0x6d20b324ef3c05b41324ff87e834f20ac69b94d5'],12.0,8.0
334,0x19dab3deb54a27c8022c118e318c3806b6c2f37b886069e8331843e95703fdb2,9,8,1,8,['0xe3f4322ad5546403939cad6b4e60f066e8618b57'],['0x2d5a9b7bb2ef4eddd97819ab9967e0a0fa877123'],51.0,53.0
335,0xadfa437f448242f37473e01c59e9a1491537c9f16c410f16c961aa4f5c3f400c,7,6,1,6,['0x1c8a1f769f144088cf4842653aaeba1fcfa472b3'],['0x4462204032d0e73cd0314c3d98e6a79dc9a63989'],47.5136,47.9071
336,0x51fe50a3375ac55d5c65c5ab5f61a84f207ca7051c05193475b127f2713bbc94,4,3,1,3,['0x1555470d5a8ab227c4a34bd8c9c276bdae2a93c5'],['0x625ed8b5a9e2218b56e12364caf618a5b9c3d815'],2.158642316487277,1.5668177202002804
337,0x7132478f2326bb27ac63137e4fbe93b364263658207ede230919d2044a99e57b,2,1,1,1,['0xc3386e96b0cde19f4ec50077ae2b0dd3a6c93a5d'],['0x0f54d2649df605faa70ef9ffcb84e4307b7168d8'],10.02290822363302,10.02290822363302
338,0x428d4c1f95600472c817ac197a256c5272a3bb32ba75d8cebc91fee4238ace7d,2,1,1,1,['0xae8174ad2bb43d7b391cb8942a39390cde1a1786'],['0xce8cbf48be85a6b44e4cb70ca8fa92442f3429dc'],5.222520930335161,5.222520930335161
339,0x3e00e65a790192511c9f7a2a0ed5e62e663fe77a4b635ee137394e3738826b46,11,10,1,10,['0x25297566d35fe09c2e4c24e97c4e8e12a171bd7d'],['0x2e6773eae4632da5e611a1c5d90ac4d1f1faec00'],8.29973261603013,8.978890006607447
340,0xc190a2060b8ef3f90a8c3c792adb82280158935bfa288953d1f398c128798556,3,2,1,2,['0xfa611841d593cb9de0ba12445296210d8bba67e7'],['0x1d3f8b875969dfca642a3c6ca7f7699806b09fe5'],39.863,35.0
341,0x8984eeb3e647d5244a2ddb4ac23371ced7cca887decb0aac44a1f50770a487ff,25,24,1,24,['0x731be472add795ecc6b5f92af9066545fa267491'],['0x2f4d5ccad7b6ff03c4291c7bfd0ea4c69a54c08a'],8.0,8.0
342,0x7f2b0c3a4981d99e2ef1bdcb9b9204f055c864f23f12423d8bc2fa2c1a2d5a0c,2,1,1,1,['0xd5e81cd181d2b4900cc56fc77e26cb9495fd2885'],['0x54cd91c770706478d64a797f23b7a9d3d1204f86'],1.8311539799794427,1.8311539799794427
